"","Valor_credito","Casa_propia","Cuentas_morosas","salario","Sexo","Hijos","carro","Estado_civil","Devuelve_credito"
"4307",101651,"Si","No",6073,"Femenino",2,"Si","Separado","Si"
"4308",86853,"Si","No",4311,"Femenino",1,"Si","Casado","Si"
"4309",97726,"Si","No",5867,"Femenino",0,"Si","Casado","No"
"4310",90475,"No","Si",6193,"Masculino",4,"Si","Separado","No"
"4311",58304,"Si","Si",6138,"Femenino",5,"Si","Casado","Si"
"4312",52405,"Si","Si",10049,"Masculino",3,"No","Divorciado","No"
"4313",96930,"Si","Si",6673,"Masculino",0,"No","Divorciado","Si"
"4314",45422,"No","No",3306,"Masculino",5,"No","Separado","No"
"4315",63906,"No","No",1879,"Masculino",0,"No","Soltero","Si"
"4316",96454,"No","Si",1363,"Femenino",0,"Si","Separado","No"
"4317",38950,"Si","No",2994,"Masculino",7,"No","Divorciado","Si"
"4318",85010,"Si","No",4202,"Masculino",6,"No","Casado","No"
"4319",32210,"Si","Si",1690,"Masculino",7,"No","Divorciado","No"
"4320",20336,"No","Si",8988,"Masculino",7,"No","Soltero","No"
"4321",61253,"Si","No",5976,"Masculino",5,"No","Separado","Si"
"4322",62508,"Si","Si",8783,"Masculino",0,"No","Viudo","No"
"4323",76407,"Si","No",9316,"Femenino",1,"No","Casado","Si"
"4324",84626,"Si","No",5619,"Femenino",8,"Si","Casado","No"
"4325",100900,"Si","Si",1250,"Masculino",2,"Si","Separado","Si"
"4326",51629,"Si","No",2682,"Femenino",3,"Si","Separado","No"
"4327",92924,"Si","Si",6691,"Masculino",1,"No","Separado","Si"
"4328",70846,"Si","Si",10967,"Masculino",0,"Si","Divorciado","Si"
"4329",101363,"No","No",7672,"Masculino",5,"Si","Casado","Si"
"4330",62464,"Si","Si",6668,"Femenino",7,"No","Casado","No"
"4331",95688,"Si","Si",5276,"Femenino",8,"No","Separado","Si"
"4332",102022,"Si","Si",5171,"Femenino",2,"Si","Casado","No"
"4333",54259,"Si","Si",7053,"Masculino",6,"No","Soltero","Si"
"4334",20807,"No","Si",10648,"Femenino",0,"No","Divorciado","No"
"4335",80737,"Si","No",5274,"Femenino",1,"No","Casado","No"
"4336",39975,"No","No",9572,"Femenino",4,"Si","Soltero","Si"
"4337",82767,"Si","Si",1874,"Masculino",8,"Si","Separado","Si"
"4338",104235,"Si","No",10885,"Femenino",1,"Si","Soltero","No"
"4339",98698,"Si","Si",8440,"Masculino",8,"No","Divorciado","Si"
"4340",70144,"No","Si",1543,"Femenino",6,"No","Viudo","Si"
"4341",80421,"No","No",2080,"Femenino",5,"No","Separado","Si"
"4342",55134,"Si","Si",7613,"Masculino",7,"No","Soltero","Si"
"4343",75402,"Si","No",4557,"Masculino",7,"No","Separado","No"
"4344",19037,"No","Si",5666,"Femenino",0,"Si","Separado","Si"
"4345",57289,"Si","Si",3869,"Femenino",5,"No","Separado","Si"
"4346",66488,"No","No",4658,"Femenino",3,"Si","Divorciado","Si"
"4347",92810,"No","No",9811,"Masculino",6,"No","Casado","Si"
"4348",17931,"Si","No",4451,"Masculino",6,"No","Separado","Si"
"4349",49987,"Si","No",4791,"Masculino",5,"No","Divorciado","No"
"4350",81766,"No","No",8767,"Femenino",4,"No","Soltero","Si"
"4351",33618,"No","No",9140,"Femenino",0,"No","Casado","Si"
"4352",100543,"Si","No",1542,"Femenino",4,"Si","Divorciado","No"
"4353",87249,"Si","Si",8763,"Femenino",8,"Si","Viudo","Si"
"4354",50848,"No","Si",9600,"Masculino",4,"No","Divorciado","No"
"4355",95366,"No","Si",2033,"Masculino",3,"Si","Viudo","No"
"4356",39600,"No","Si",8109,"Femenino",4,"Si","Viudo","No"
"4357",43945,"Si","No",3021,"Femenino",0,"No","Separado","No"
"4358",76093,"No","No",4093,"Masculino",8,"No","Viudo","Si"
"4359",92315,"No","No",2344,"Masculino",6,"No","Divorciado","No"
"4360",25720,"Si","Si",7513,"Masculino",3,"No","Casado","Si"
"4361",47684,"Si","Si",5118,"Femenino",3,"No","Soltero","Si"
"4362",60833,"Si","Si",7594,"Femenino",2,"No","Divorciado","No"
"4363",27839,"Si","Si",10671,"Femenino",3,"Si","Soltero","Si"
"4364",47395,"Si","Si",9337,"Femenino",0,"Si","Soltero","No"
"4365",19258,"No","No",10195,"Masculino",0,"Si","Divorciado","No"
"4366",19985,"No","Si",10450,"Masculino",3,"Si","Separado","No"
"4367",67876,"No","Si",1538,"Femenino",3,"Si","Divorciado","Si"
"4368",57684,"No","No",5154,"Masculino",1,"No","Divorciado","Si"
"4369",105691,"No","No",5454,"Femenino",2,"No","Separado","No"
"4370",82064,"Si","Si",10035,"Femenino",3,"Si","Divorciado","No"
"4371",93234,"Si","No",2683,"Femenino",0,"Si","Casado","Si"
"4372",67006,"No","Si",6159,"Femenino",6,"Si","Divorciado","Si"
"4373",45065,"No","No",1681,"Masculino",5,"Si","Divorciado","Si"
"4374",86760,"Si","Si",1633,"Masculino",6,"No","Soltero","Si"
"4375",44177,"Si","No",3496,"Masculino",3,"No","Soltero","No"
"4376",33441,"Si","Si",2105,"Masculino",3,"No","Viudo","No"
"4377",38896,"Si","Si",9495,"Femenino",2,"Si","Viudo","No"
"4378",92115,"No","No",3576,"Masculino",2,"Si","Divorciado","No"
"4379",28019,"Si","No",4442,"Masculino",5,"No","Viudo","Si"
"4380",88978,"No","Si",2923,"Femenino",2,"Si","Divorciado","No"
"4381",81739,"Si","Si",4232,"Masculino",6,"Si","Separado","Si"
"4382",22161,"No","Si",10497,"Masculino",5,"No","Divorciado","Si"
"4383",103643,"No","No",7044,"Femenino",1,"No","Separado","No"
"4384",67073,"Si","No",1754,"Masculino",3,"Si","Casado","Si"
"4385",40070,"No","No",1761,"Masculino",7,"No","Viudo","Si"
"4386",68354,"Si","Si",1749,"Masculino",8,"Si","Soltero","Si"
"4387",58995,"No","Si",1350,"Femenino",8,"No","Separado","No"
"4388",24327,"Si","Si",8705,"Femenino",8,"No","Separado","Si"
"4389",31327,"Si","Si",10791,"Femenino",0,"No","Separado","No"
"4390",45179,"Si","No",7628,"Femenino",8,"No","Casado","No"
"4391",76077,"No","No",10976,"Femenino",0,"Si","Soltero","Si"
"4392",25063,"No","Si",10524,"Masculino",2,"No","Soltero","Si"
"4393",95630,"Si","Si",7132,"Femenino",5,"No","Viudo","No"
"4394",89043,"No","Si",10441,"Femenino",2,"Si","Viudo","No"
"4395",92041,"Si","Si",10270,"Masculino",1,"No","Viudo","No"
"4396",103868,"Si","Si",5348,"Femenino",7,"No","Divorciado","Si"
"4397",82013,"No","Si",3765,"Masculino",1,"Si","Separado","Si"
"4398",45106,"No","No",1659,"Femenino",4,"No","Viudo","No"
"4399",59661,"No","Si",2108,"Masculino",8,"No","Soltero","No"
"4400",100180,"Si","No",1671,"Femenino",1,"Si","Casado","No"
"4401",31879,"Si","No",4614,"Masculino",6,"Si","Casado","No"
"4402",53651,"No","No",4077,"Femenino",5,"Si","Soltero","Si"
"4403",43144,"Si","No",8059,"Femenino",7,"Si","Separado","Si"
"4404",104438,"Si","No",1532,"Masculino",8,"No","Divorciado","Si"
"4405",63701,"Si","Si",8400,"Masculino",6,"Si","Viudo","No"
"4406",65981,"Si","Si",3134,"Masculino",2,"Si","Viudo","No"
"4407",92344,"No","Si",7289,"Masculino",6,"No","Separado","Si"
"4408",48701,"Si","Si",2968,"Femenino",1,"No","Soltero","Si"
"4409",62639,"No","No",2504,"Femenino",4,"Si","Soltero","No"
"4410",41474,"Si","Si",1848,"Femenino",4,"Si","Divorciado","No"
"4411",59808,"No","No",7313,"Masculino",4,"No","Divorciado","No"
"4412",44371,"No","No",7240,"Masculino",1,"No","Soltero","No"
"4413",85017,"Si","No",4248,"Femenino",2,"Si","Viudo","Si"
"4414",40332,"Si","Si",9316,"Masculino",0,"No","Divorciado","No"
"4415",72904,"No","No",1313,"Masculino",7,"No","Separado","No"
"4416",88419,"No","Si",5936,"Femenino",2,"Si","Casado","No"
"4417",67892,"Si","Si",6594,"Masculino",8,"No","Separado","No"
"4418",69576,"No","Si",9283,"Femenino",5,"No","Separado","Si"
"4419",68799,"Si","Si",5905,"Masculino",5,"No","Viudo","No"
"4420",61259,"Si","No",2294,"Masculino",7,"No","Separado","Si"
"4421",89498,"Si","Si",3094,"Masculino",5,"No","Separado","No"
"4422",18302,"No","Si",3627,"Femenino",1,"Si","Separado","No"
"4423",76409,"No","Si",7604,"Femenino",8,"No","Separado","No"
"4424",89120,"No","No",10616,"Masculino",1,"No","Viudo","No"
"4425",48661,"Si","No",5592,"Masculino",7,"Si","Casado","No"
"4426",90911,"Si","No",10304,"Masculino",0,"No","Casado","No"
"4427",68584,"Si","No",10249,"Masculino",0,"Si","Soltero","Si"
"4428",67344,"Si","No",5912,"Masculino",6,"No","Divorciado","No"
"4429",33964,"No","No",4369,"Femenino",8,"Si","Divorciado","Si"
"4430",60014,"Si","Si",1848,"Femenino",4,"No","Divorciado","No"
"4431",39701,"Si","Si",8913,"Masculino",6,"No","Casado","Si"
"4432",25137,"No","Si",10217,"Femenino",8,"Si","Separado","Si"
"4433",37584,"No","No",6573,"Femenino",8,"Si","Viudo","No"
"4434",76756,"No","No",9354,"Femenino",3,"No","Viudo","Si"
"4435",59458,"No","Si",8161,"Femenino",6,"Si","Casado","Si"
"4436",34462,"No","No",1301,"Femenino",7,"Si","Separado","Si"
"4437",52893,"No","Si",3220,"Femenino",7,"Si","Separado","No"
"4438",23570,"No","No",1326,"Masculino",3,"Si","Divorciado","No"
"4439",70563,"No","Si",2884,"Femenino",4,"No","Separado","No"
"4440",99181,"Si","Si",2255,"Masculino",4,"No","Separado","No"
"4441",90862,"No","Si",6009,"Masculino",3,"Si","Viudo","Si"
"4442",97212,"Si","No",10219,"Femenino",0,"Si","Soltero","Si"
"4443",24381,"Si","Si",7775,"Masculino",7,"No","Divorciado","No"
"4444",88623,"Si","No",3762,"Femenino",1,"Si","Divorciado","Si"
"4445",62999,"No","Si",9020,"Femenino",5,"No","Casado","Si"
"4446",97876,"Si","Si",6663,"Masculino",8,"No","Separado","Si"
"4447",46973,"Si","No",9225,"Femenino",7,"No","Casado","Si"
"4448",69665,"No","No",3029,"Masculino",5,"No","Separado","Si"
"4449",38147,"No","No",2870,"Femenino",7,"No","Casado","No"
"4450",44693,"Si","No",2169,"Masculino",5,"Si","Soltero","Si"
"4451",83186,"Si","Si",10105,"Masculino",0,"Si","Divorciado","Si"
"4452",90246,"No","Si",10635,"Femenino",5,"No","Viudo","Si"
"4453",57648,"Si","Si",6155,"Masculino",0,"No","Divorciado","No"
"4454",99578,"Si","Si",4816,"Femenino",3,"Si","Divorciado","No"
"4455",88502,"Si","No",2454,"Masculino",2,"Si","Viudo","No"
"4456",67869,"Si","Si",9696,"Femenino",3,"No","Viudo","No"
"4457",96295,"Si","No",8828,"Femenino",1,"Si","Separado","Si"
"4458",53829,"Si","Si",2657,"Masculino",7,"No","Casado","Si"
"4459",47141,"No","No",10531,"Masculino",4,"No","Soltero","No"
"4460",49946,"Si","No",4870,"Masculino",4,"No","Viudo","No"
"4461",35919,"Si","Si",3522,"Femenino",0,"No","Casado","Si"
"4462",82724,"Si","Si",1675,"Femenino",2,"No","Separado","No"
"4463",65438,"Si","Si",1904,"Femenino",0,"Si","Divorciado","Si"
"4464",85370,"Si","No",3093,"Femenino",7,"No","Divorciado","No"
"4465",71169,"Si","No",7472,"Masculino",8,"No","Soltero","Si"
"4466",60259,"No","No",9007,"Femenino",5,"No","Viudo","No"
"4467",89309,"Si","No",8656,"Masculino",7,"No","Viudo","No"
"4468",22484,"No","Si",6640,"Masculino",6,"No","Soltero","No"
"4469",25066,"No","No",9032,"Masculino",0,"Si","Separado","Si"
"4470",104406,"No","No",7230,"Femenino",2,"No","Viudo","No"
"4471",70338,"No","Si",5703,"Femenino",2,"No","Viudo","No"
"4472",77470,"No","Si",7813,"Femenino",5,"No","Separado","No"
"4473",88913,"Si","No",1956,"Femenino",4,"Si","Soltero","Si"
"4474",86453,"Si","Si",10572,"Femenino",8,"Si","Divorciado","Si"
"4475",22691,"No","Si",7899,"Masculino",6,"No","Separado","No"
"4476",22575,"Si","Si",5992,"Masculino",2,"Si","Divorciado","Si"
"4477",94709,"Si","No",6755,"Femenino",7,"No","Soltero","Si"
"4478",82968,"No","No",10209,"Femenino",3,"Si","Soltero","Si"
"4479",23386,"Si","No",7916,"Masculino",5,"No","Divorciado","Si"
"4480",98146,"No","No",1904,"Femenino",4,"Si","Casado","No"
"4481",65206,"Si","Si",10092,"Femenino",1,"Si","Soltero","No"
"4482",62518,"Si","No",6632,"Femenino",1,"No","Viudo","No"
"4483",54840,"No","Si",8776,"Masculino",3,"Si","Separado","Si"
"4484",23957,"Si","Si",6075,"Masculino",1,"No","Separado","Si"
"4485",75805,"Si","No",6025,"Femenino",6,"No","Casado","Si"
"4486",22886,"No","Si",9675,"Femenino",6,"Si","Soltero","Si"
"4487",96463,"No","No",3863,"Femenino",0,"No","Separado","Si"
"4488",83332,"No","No",7017,"Femenino",1,"No","Divorciado","No"
"4489",27661,"No","No",6206,"Masculino",2,"No","Divorciado","No"
"4490",56987,"No","No",7942,"Masculino",7,"Si","Soltero","No"
"4491",73894,"Si","No",8665,"Femenino",5,"Si","Soltero","No"
"4492",72990,"Si","No",8907,"Femenino",1,"Si","Casado","Si"
"4493",55652,"No","No",5453,"Femenino",7,"No","Separado","No"
"4494",43110,"Si","Si",9961,"Masculino",1,"Si","Soltero","Si"
"4495",75358,"Si","No",6695,"Masculino",0,"No","Viudo","No"
"4496",17405,"No","Si",1235,"Femenino",3,"Si","Divorciado","No"
"4497",73514,"Si","No",7576,"Masculino",1,"No","Separado","Si"
"4498",94672,"Si","Si",10647,"Masculino",5,"No","Viudo","No"
"4499",83361,"Si","No",5958,"Masculino",4,"Si","Viudo","No"
"4500",101787,"No","No",5554,"Femenino",1,"No","Divorciado","Si"
"4501",33884,"No","No",4201,"Femenino",2,"No","Divorciado","No"
"4502",85428,"Si","Si",1726,"Masculino",0,"Si","Casado","Si"
"4503",68644,"No","No",4387,"Masculino",2,"No","Viudo","Si"
"4504",66485,"No","Si",9937,"Femenino",4,"No","Viudo","No"
"4505",56812,"No","No",4652,"Femenino",4,"No","Separado","Si"
"4506",58577,"No","No",4161,"Masculino",3,"No","Viudo","No"
"4507",18444,"No","No",8279,"Masculino",4,"Si","Soltero","No"
"4508",39603,"Si","Si",4312,"Femenino",0,"Si","Separado","No"
"4509",48864,"Si","Si",9754,"Masculino",2,"Si","Casado","Si"
"4510",91022,"Si","Si",9306,"Masculino",0,"No","Separado","Si"
"4511",101250,"Si","No",4975,"Masculino",7,"Si","Casado","Si"
"4512",69383,"Si","Si",5832,"Masculino",4,"No","Divorciado","Si"
"4513",43258,"Si","No",10217,"Masculino",1,"Si","Separado","No"
"4514",25765,"No","No",8373,"Femenino",6,"Si","Separado","Si"
"4515",57261,"Si","No",4453,"Femenino",2,"Si","Separado","Si"
"4516",47320,"No","Si",10208,"Masculino",6,"No","Separado","No"
"4517",101826,"No","Si",6671,"Femenino",5,"Si","Divorciado","No"
"4518",51393,"No","Si",7202,"Femenino",0,"Si","Soltero","Si"
"4519",86105,"No","No",9422,"Femenino",0,"No","Soltero","No"
"4520",38004,"Si","No",10839,"Femenino",8,"No","Divorciado","No"
"4521",78718,"No","No",6466,"Masculino",1,"No","Casado","Si"
"4522",76972,"Si","No",7811,"Masculino",3,"No","Casado","No"
"4523",57418,"Si","No",3030,"Femenino",0,"Si","Divorciado","No"
"4524",83908,"Si","No",7867,"Masculino",4,"No","Viudo","Si"
"4525",78740,"No","No",6573,"Masculino",8,"No","Separado","Si"
"4526",67726,"No","No",4116,"Masculino",2,"No","Divorciado","Si"
"4527",73098,"No","No",3371,"Masculino",5,"Si","Soltero","No"
"4528",46515,"Si","Si",8114,"Masculino",7,"No","Viudo","No"
"4529",105641,"No","Si",2661,"Masculino",1,"No","Separado","No"
"4530",80235,"Si","No",3712,"Femenino",0,"Si","Divorciado","Si"
"4531",29063,"Si","No",9745,"Femenino",1,"Si","Casado","Si"
"4532",25781,"Si","Si",3214,"Masculino",4,"Si","Viudo","Si"
"4533",96339,"No","No",2995,"Masculino",6,"No","Viudo","No"
"4534",45000,"Si","Si",9695,"Masculino",7,"Si","Separado","Si"
"4535",20036,"Si","No",6411,"Masculino",4,"Si","Casado","No"
"4536",32907,"No","Si",3563,"Masculino",6,"No","Divorciado","No"
"4537",19736,"Si","Si",8929,"Femenino",1,"Si","Divorciado","Si"
"4538",54922,"Si","No",6671,"Masculino",5,"Si","Separado","No"
"4539",97916,"Si","Si",10322,"Femenino",6,"No","Soltero","Si"
"4540",29089,"Si","Si",9904,"Masculino",4,"No","Casado","No"
"4541",81249,"No","Si",2838,"Masculino",0,"Si","Separado","No"
"4542",77738,"Si","No",5624,"Masculino",7,"Si","Divorciado","Si"
"4543",88372,"Si","No",7254,"Masculino",4,"Si","Viudo","Si"
"4544",81769,"Si","Si",3714,"Femenino",5,"Si","Viudo","Si"
"4545",26317,"No","Si",8888,"Masculino",3,"Si","Separado","No"
"4546",64778,"Si","Si",3881,"Masculino",2,"No","Viudo","No"
"4547",62607,"Si","Si",5311,"Masculino",2,"No","Soltero","No"
"4548",27120,"Si","No",7616,"Femenino",4,"No","Viudo","Si"
"4549",51755,"No","No",6619,"Femenino",1,"No","Viudo","No"
"4550",89652,"No","No",2843,"Femenino",6,"Si","Divorciado","No"
"4551",43249,"Si","Si",3661,"Femenino",0,"Si","Soltero","Si"
"4552",21326,"No","No",2055,"Masculino",2,"No","Viudo","No"
"4553",18176,"Si","Si",7966,"Masculino",2,"Si","Soltero","Si"
"4554",72591,"Si","Si",9611,"Masculino",6,"No","Soltero","No"
"4555",55975,"Si","Si",3910,"Femenino",5,"Si","Casado","Si"
"4556",47397,"No","No",5726,"Femenino",8,"Si","Divorciado","Si"
"4557",40466,"Si","No",5044,"Femenino",7,"Si","Divorciado","Si"
"4558",41125,"No","No",6795,"Femenino",2,"No","Soltero","Si"
"4559",92335,"No","Si",6499,"Masculino",1,"No","Divorciado","Si"
"4560",62163,"Si","No",7388,"Masculino",7,"No","Divorciado","Si"
"4561",71756,"No","Si",2142,"Femenino",2,"No","Divorciado","Si"
"4562",18208,"Si","No",2551,"Femenino",7,"No","Casado","No"
"4563",59701,"Si","Si",1401,"Femenino",2,"No","Soltero","No"
"4564",82704,"Si","Si",9610,"Femenino",1,"Si","Viudo","Si"
"4565",49886,"Si","No",2336,"Masculino",2,"No","Viudo","Si"
"4566",81567,"Si","No",1444,"Masculino",4,"No","Soltero","Si"
"4567",53726,"No","No",6984,"Femenino",2,"Si","Separado","Si"
"4568",66569,"Si","Si",7688,"Femenino",5,"Si","Separado","No"
"4569",62474,"Si","No",6561,"Masculino",0,"No","Viudo","No"
"4570",61963,"No","No",3337,"Masculino",5,"No","Soltero","Si"
"4571",48392,"Si","No",1973,"Femenino",6,"Si","Soltero","Si"
"4572",69475,"No","Si",2697,"Masculino",2,"Si","Viudo","No"
"4573",70669,"No","Si",3186,"Femenino",3,"No","Soltero","No"
"4574",81123,"No","No",5328,"Femenino",6,"Si","Separado","No"
"4575",64427,"No","Si",10515,"Masculino",4,"No","Separado","No"
"4576",57684,"Si","No",3584,"Masculino",5,"No","Divorciado","Si"
"4577",105091,"No","No",8161,"Femenino",5,"Si","Separado","No"
"4578",46560,"Si","No",3805,"Masculino",5,"Si","Viudo","Si"
"4579",50918,"Si","No",7445,"Masculino",3,"Si","Casado","Si"
"4580",33295,"Si","No",8207,"Masculino",0,"Si","Viudo","Si"
"4581",31598,"No","No",5510,"Masculino",6,"No","Viudo","Si"
"4582",35082,"Si","Si",6695,"Femenino",6,"Si","Soltero","Si"
"4583",85288,"No","No",2940,"Masculino",0,"No","Divorciado","No"
"4584",35167,"Si","Si",8318,"Masculino",5,"No","Separado","No"
"4585",52821,"No","Si",8171,"Masculino",8,"No","Separado","Si"
"4586",69312,"No","Si",6479,"Femenino",8,"No","Viudo","Si"
"4587",18716,"No","Si",8575,"Masculino",7,"Si","Soltero","No"
"4588",34428,"Si","Si",6948,"Femenino",8,"No","Separado","No"
"4589",40334,"Si","No",2619,"Masculino",8,"No","Viudo","Si"
"4590",41724,"Si","No",9737,"Femenino",8,"Si","Divorciado","No"
"4591",32332,"Si","No",8228,"Femenino",8,"No","Separado","No"
"4592",67183,"Si","Si",7555,"Masculino",8,"Si","Viudo","Si"
"4593",41796,"Si","No",3821,"Femenino",6,"No","Viudo","Si"
"4594",19306,"No","No",7108,"Masculino",7,"No","Soltero","No"
"4595",103119,"Si","Si",4028,"Masculino",6,"Si","Divorciado","No"
"4596",48127,"Si","No",3828,"Masculino",0,"No","Divorciado","Si"
"4597",19336,"Si","No",8581,"Masculino",1,"No","Separado","Si"
"4598",51348,"No","No",6796,"Femenino",6,"Si","Soltero","Si"
"4599",100916,"No","No",6487,"Femenino",7,"No","Viudo","Si"
"4600",32570,"No","No",9756,"Femenino",7,"Si","Casado","Si"
"4601",24073,"Si","No",3194,"Femenino",6,"No","Soltero","Si"
"4602",75144,"No","Si",1865,"Femenino",5,"Si","Soltero","No"
"4603",22354,"No","No",1981,"Femenino",7,"No","Separado","Si"
"4604",43783,"Si","Si",6675,"Femenino",8,"Si","Separado","Si"
"4605",96281,"No","No",6163,"Femenino",2,"No","Casado","Si"
"4606",69966,"No","No",6912,"Masculino",7,"No","Separado","No"
"4607",80372,"Si","No",3797,"Femenino",8,"Si","Soltero","No"
"4608",31219,"Si","No",1882,"Femenino",5,"No","Viudo","Si"
"4609",92530,"Si","Si",3265,"Femenino",6,"No","Divorciado","No"
"4610",24769,"No","Si",10834,"Masculino",4,"No","Casado","No"
"4611",102852,"No","No",1623,"Femenino",1,"No","Separado","No"
"4612",97801,"Si","Si",4164,"Femenino",0,"Si","Soltero","No"
"4613",61046,"Si","No",7471,"Masculino",3,"No","Separado","Si"
"4614",24222,"No","Si",7749,"Masculino",8,"No","Soltero","Si"
"4615",38718,"No","Si",10216,"Femenino",2,"No","Casado","No"
"4616",56749,"Si","No",1395,"Masculino",3,"Si","Soltero","No"
"4617",98454,"No","Si",2748,"Masculino",1,"No","Separado","No"
"4618",89213,"No","Si",6436,"Femenino",7,"No","Soltero","No"
"4619",89702,"Si","No",2395,"Femenino",0,"No","Divorciado","No"
"4620",89069,"No","No",10334,"Femenino",7,"Si","Separado","Si"
"4621",20994,"No","Si",4520,"Masculino",5,"Si","Separado","No"
"4622",36641,"No","No",7890,"Masculino",1,"No","Separado","Si"
"4623",20706,"Si","Si",10833,"Femenino",8,"No","Viudo","Si"
"4624",60955,"Si","Si",9647,"Masculino",7,"No","Viudo","No"
"4625",38900,"Si","Si",10603,"Masculino",7,"No","Soltero","No"
"4626",31065,"No","No",4689,"Masculino",6,"Si","Casado","No"
"4627",59304,"Si","Si",10888,"Femenino",1,"Si","Casado","Si"
"4628",23043,"No","No",2220,"Femenino",6,"No","Divorciado","No"
"4629",60284,"Si","No",8240,"Masculino",5,"Si","Divorciado","Si"
"4630",86810,"Si","No",3643,"Femenino",4,"No","Divorciado","No"
"4631",78570,"Si","Si",7745,"Femenino",6,"Si","Separado","Si"
"4632",23316,"No","Si",8024,"Femenino",1,"No","Casado","No"
"4633",101196,"Si","Si",7282,"Femenino",4,"Si","Separado","Si"
"4634",38039,"Si","Si",8190,"Femenino",7,"No","Separado","No"
"4635",66925,"Si","Si",3246,"Femenino",7,"Si","Soltero","No"
"4636",70986,"No","Si",8227,"Masculino",8,"No","Viudo","No"
"4637",103453,"No","Si",3161,"Masculino",7,"No","Casado","Si"
"4638",54385,"Si","Si",4173,"Femenino",0,"No","Separado","Si"
"4639",75234,"No","No",5632,"Masculino",6,"No","Casado","Si"
"4640",59678,"Si","Si",6157,"Femenino",7,"Si","Viudo","No"
"4641",87745,"Si","No",7629,"Masculino",8,"No","Separado","No"
"4642",105256,"Si","No",1630,"Femenino",8,"No","Casado","No"
"4643",105175,"No","Si",3412,"Masculino",1,"No","Soltero","Si"
"4644",47040,"Si","Si",2155,"Femenino",8,"No","Separado","No"
